id,user_id,record_date,record_time_slot,attendance_type,note,source,is_approved,approved_by,approved_at,created_at,updated_at,deleted_at
626,1,2025-09-05,full_day,absent,,staff,True,3,2025-09-05 17:35:00,2025-09-05 09:23:00,2025-09-05 17:35:00,
627,2,2025-09-05,full_day,remote,,self,True,3,2025-09-05 17:48:00,2025-09-05 09:18:00,2025-09-05 17:48:00,
628,3,2025-09-05,full_day,onsite,,self,True,2,2025-09-05 17:43:00,2025-09-05 09:02:00,2025-09-05 17:43:00,
629,4,2025-09-05,full_day,onsite,,self,True,4,2025-09-05 17:17:00,2025-09-05 09:17:00,2025-09-05 17:17:00,
630,5,2025-09-05,full_day,onsite,,staff,True,4,2025-09-05 17:45:00,2025-09-05 09:29:00,2025-09-05 17:45:00,
631,6,2025-09-05,full_day,onsite,,self,True,5,2025-09-05 17:53:00,2025-09-05 09:21:00,2025-09-05 17:53:00,
632,7,2025-09-05,full_day,onsite,,staff,True,3,2025-09-05 17:33:00,2025-09-05 09:07:00,2025-09-05 17:33:00,
633,8,2025-09-05,full_day,onsite,,self,True,5,2025-09-05 17:25:00,2025-09-05 09:02:00,2025-09-05 17:25:00,
634,9,2025-09-05,full_day,absent,,staff,True,3,2025-09-05 17:21:00,2025-09-05 09:06:00,2025-09-05 17:21:00,
635,10,2025-09-05,full_day,remote,,self,True,1,2025-09-05 17:07:00,2025-09-05 09:21:00,2025-09-05 17:07:00,
636,11,2025-09-05,full_day,onsite,,self,True,3,2025-09-05 17:24:00,2025-09-05 09:29:00,2025-09-05 17:24:00,
637,12,2025-09-05,full_day,onsite,,self,True,3,2025-09-05 17:01:00,2025-09-05 09:29:00,2025-09-05 17:01:00,
638,13,2025-09-05,full_day,remote,,self,True,3,2025-09-05 17:57:00,2025-09-05 09:20:00,2025-09-05 17:57:00,
639,14,2025-09-05,full_day,onsite,,staff,True,5,2025-09-05 17:34:00,2025-09-05 09:00:00,2025-09-05 17:34:00,
640,15,2025-09-05,full_day,onsite,,self,True,4,2025-09-05 17:53:00,2025-09-05 09:03:00,2025-09-05 17:53:00,
641,16,2025-09-05,full_day,remote,,self,True,1,2025-09-05 17:47:00,2025-09-05 09:21:00,2025-09-05 17:47:00,
642,17,2025-09-05,full_day,onsite,,staff,True,1,2025-09-05 17:03:00,2025-09-05 09:05:00,2025-09-05 17:03:00,
643,18,2025-09-05,full_day,onsite,,self,True,4,2025-09-05 17:24:00,2025-09-05 09:14:00,2025-09-05 17:24:00,
644,19,2025-09-05,full_day,onsite,,self,True,1,2025-09-05 17:34:00,2025-09-05 09:00:00,2025-09-05 17:34:00,
645,20,2025-09-05,full_day,onsite,,self,True,1,2025-09-05 17:22:00,2025-09-05 09:29:00,2025-09-05 17:22:00,
646,21,2025-09-05,full_day,onsite,,self,True,3,2025-09-05 17:48:00,2025-09-05 09:29:00,2025-09-05 17:48:00,
647,22,2025-09-05,full_day,onsite,,self,True,5,2025-09-05 17:14:00,2025-09-05 09:04:00,2025-09-05 17:14:00,
648,23,2025-09-05,full_day,onsite,,self,True,2,2025-09-05 17:19:00,2025-09-05 09:21:00,2025-09-05 17:19:00,
649,24,2025-09-05,full_day,absent,,staff,True,3,2025-09-05 18:00:00,2025-09-05 09:27:00,2025-09-05 18:00:00,
650,25,2025-09-05,full_day,onsite,,self,True,4,2025-09-05 17:34:00,2025-09-05 09:17:00,2025-09-05 17:34:00,
651,1,2025-09-08,full_day,onsite,,self,True,5,2025-09-08 17:09:00,2025-09-08 09:05:00,2025-09-08 17:09:00,
652,2,2025-09-08,full_day,onsite,,staff,True,2,2025-09-08 17:42:00,2025-09-08 09:25:00,2025-09-08 17:42:00,
653,3,2025-09-08,full_day,remote,,self,True,1,2025-09-08 17:18:00,2025-09-08 09:21:00,2025-09-08 17:18:00,
654,4,2025-09-08,full_day,remote,,self,True,3,2025-09-08 17:08:00,2025-09-08 09:21:00,2025-09-08 17:08:00,
655,5,2025-09-08,full_day,onsite,,self,True,3,2025-09-08 17:31:00,2025-09-08 09:14:00,2025-09-08 17:31:00,
656,6,2025-09-08,full_day,onsite,,self,True,3,2025-09-08 17:51:00,2025-09-08 09:10:00,2025-09-08 17:51:00,
657,7,2025-09-08,full_day,onsite,,self,True,2,2025-09-08 17:45:00,2025-09-08 09:23:00,2025-09-08 17:45:00,
658,8,2025-09-08,full_day,onsite,,staff,True,3,2025-09-08 17:56:00,2025-09-08 09:15:00,2025-09-08 17:56:00,
659,9,2025-09-08,full_day,onsite,,self,True,1,2025-09-08 17:11:00,2025-09-08 09:20:00,2025-09-08 17:11:00,
660,10,2025-09-08,full_day,onsite,,self,True,2,2025-09-08 17:16:00,2025-09-08 09:23:00,2025-09-08 17:16:00,
661,11,2025-09-08,full_day,onsite,,self,True,5,2025-09-08 17:40:00,2025-09-08 09:00:00,2025-09-08 17:40:00,
662,12,2025-09-08,full_day,onsite,,self,True,5,2025-09-08 17:16:00,2025-09-08 09:17:00,2025-09-08 17:16:00,
663,13,2025-09-08,full_day,onsite,,self,True,2,2025-09-08 17:57:00,2025-09-08 09:24:00,2025-09-08 17:57:00,
664,14,2025-09-08,full_day,onsite,,self,True,5,2025-09-08 17:05:00,2025-09-08 09:12:00,2025-09-08 17:05:00,
665,15,2025-09-08,full_day,onsite,,self,True,5,2025-09-08 17:43:00,2025-09-08 09:05:00,2025-09-08 17:43:00,
666,16,2025-09-08,full_day,onsite,,staff,True,5,2025-09-08 17:42:00,2025-09-08 09:27:00,2025-09-08 17:42:00,
667,17,2025-09-08,full_day,remote,,self,True,1,2025-09-08 17:14:00,2025-09-08 09:24:00,2025-09-08 17:14:00,
668,18,2025-09-08,full_day,onsite,,self,True,2,2025-09-08 17:33:00,2025-09-08 09:29:00,2025-09-08 17:33:00,
669,19,2025-09-08,full_day,remote,,self,True,1,2025-09-08 17:41:00,2025-09-08 09:10:00,2025-09-08 17:41:00,
670,20,2025-09-08,full_day,absent,体調不良のため,staff,True,3,2025-09-08 17:53:00,2025-09-08 09:18:00,2025-09-08 17:53:00,
671,21,2025-09-08,full_day,remote,,self,True,1,2025-09-08 17:33:00,2025-09-08 09:08:00,2025-09-08 17:33:00,
672,22,2025-09-08,full_day,absent,,staff,True,5,2025-09-08 17:25:00,2025-09-08 09:27:00,2025-09-08 17:25:00,
673,23,2025-09-08,full_day,onsite,,self,True,2,2025-09-08 17:28:00,2025-09-08 09:05:00,2025-09-08 17:28:00,
674,24,2025-09-08,full_day,onsite,,self,True,2,2025-09-08 17:10:00,2025-09-08 09:11:00,2025-09-08 17:10:00,
675,25,2025-09-08,full_day,onsite,,self,True,3,2025-09-08 17:46:00,2025-09-08 09:03:00,2025-09-08 17:46:00,
676,1,2025-09-09,full_day,onsite,,self,True,4,2025-09-09 17:01:00,2025-09-09 09:07:00,2025-09-09 17:01:00,
677,2,2025-09-09,full_day,onsite,,staff,True,5,2025-09-09 17:02:00,2025-09-09 09:28:00,2025-09-09 17:02:00,
678,3,2025-09-09,full_day,onsite,,self,True,5,2025-09-09 17:25:00,2025-09-09 09:19:00,2025-09-09 17:25:00,
679,4,2025-09-09,full_day,onsite,,self,True,2,2025-09-09 17:28:00,2025-09-09 09:19:00,2025-09-09 17:28:00,
680,5,2025-09-09,full_day,onsite,,self,True,4,2025-09-09 17:38:00,2025-09-09 09:04:00,2025-09-09 17:38:00,
681,6,2025-09-09,full_day,onsite,,self,True,5,2025-09-09 17:16:00,2025-09-09 09:05:00,2025-09-09 17:16:00,
682,7,2025-09-09,full_day,remote,,self,True,1,2025-09-09 17:14:00,2025-09-09 09:12:00,2025-09-09 17:14:00,
683,8,2025-09-09,full_day,onsite,,self,True,5,2025-09-09 17:43:00,2025-09-09 09:13:00,2025-09-09 17:43:00,
684,9,2025-09-09,full_day,onsite,,self,True,5,2025-09-09 17:38:00,2025-09-09 09:01:00,2025-09-09 17:38:00,
685,10,2025-09-09,full_day,onsite,,staff,True,2,2025-09-09 17:57:00,2025-09-09 09:19:00,2025-09-09 17:57:00,
686,11,2025-09-09,full_day,remote,,self,True,3,2025-09-09 17:55:00,2025-09-09 09:01:00,2025-09-09 17:55:00,
687,12,2025-09-09,full_day,remote,,self,True,4,2025-09-09 17:22:00,2025-09-09 09:18:00,2025-09-09 17:22:00,
688,13,2025-09-09,full_day,onsite,,self,True,3,2025-09-09 17:30:00,2025-09-09 09:24:00,2025-09-09 17:30:00,
689,14,2025-09-09,full_day,absent,体調不良のため,staff,True,3,2025-09-09 17:38:00,2025-09-09 09:13:00,2025-09-09 17:38:00,
690,15,2025-09-09,full_day,onsite,,self,True,1,2025-09-09 17:33:00,2025-09-09 09:00:00,2025-09-09 17:33:00,
691,16,2025-09-09,full_day,onsite,,self,True,1,2025-09-09 17:09:00,2025-09-09 09:13:00,2025-09-09 17:09:00,
692,17,2025-09-09,full_day,remote,,self,True,5,2025-09-09 17:17:00,2025-09-09 09:21:00,2025-09-09 17:17:00,
693,18,2025-09-09,full_day,remote,,staff,True,5,2025-09-09 17:35:00,2025-09-09 09:15:00,2025-09-09 17:35:00,
694,19,2025-09-09,full_day,onsite,,self,True,4,2025-09-09 17:47:00,2025-09-09 09:04:00,2025-09-09 17:47:00,
695,20,2025-09-09,full_day,onsite,,self,True,2,2025-09-09 17:06:00,2025-09-09 09:06:00,2025-09-09 17:06:00,
696,21,2025-09-09,full_day,onsite,,staff,True,1,2025-09-09 17:51:00,2025-09-09 09:02:00,2025-09-09 17:51:00,
697,22,2025-09-09,full_day,remote,,staff,True,3,2025-09-09 17:14:00,2025-09-09 09:11:00,2025-09-09 17:14:00,
698,23,2025-09-09,full_day,remote,,self,True,4,2025-09-09 17:39:00,2025-09-09 09:20:00,2025-09-09 17:39:00,
699,24,2025-09-09,full_day,onsite,,self,True,2,2025-09-09 17:40:00,2025-09-09 09:15:00,2025-09-09 17:40:00,
700,25,2025-09-09,full_day,onsite,,staff,True,5,2025-09-09 17:32:00,2025-09-09 09:16:00,2025-09-09 17:32:00,
701,1,2025-09-10,full_day,onsite,,self,True,1,2025-09-10 17:10:00,2025-09-10 09:02:00,2025-09-10 17:10:00,
702,2,2025-09-10,full_day,onsite,,self,True,4,2025-09-10 17:37:00,2025-09-10 09:06:00,2025-09-10 17:37:00,
703,3,2025-09-10,full_day,onsite,,self,True,5,2025-09-10 17:18:00,2025-09-10 09:23:00,2025-09-10 17:18:00,
704,4,2025-09-10,full_day,onsite,,self,True,3,2025-09-10 17:14:00,2025-09-10 09:19:00,2025-09-10 17:14:00,
705,5,2025-09-10,full_day,remote,,self,True,3,2025-09-10 17:11:00,2025-09-10 09:13:00,2025-09-10 17:11:00,
706,6,2025-09-10,full_day,onsite,,self,True,1,2025-09-10 17:51:00,2025-09-10 09:16:00,2025-09-10 17:51:00,
707,7,2025-09-10,full_day,onsite,,self,True,4,2025-09-10 17:36:00,2025-09-10 09:15:00,2025-09-10 17:36:00,
708,8,2025-09-10,full_day,remote,,self,True,5,2025-09-10 17:55:00,2025-09-10 09:00:00,2025-09-10 17:55:00,
709,9,2025-09-10,full_day,remote,,self,True,2,2025-09-10 17:43:00,2025-09-10 09:22:00,2025-09-10 17:43:00,
710,10,2025-09-10,full_day,onsite,,self,True,1,2025-09-10 17:44:00,2025-09-10 09:26:00,2025-09-10 17:44:00,
711,11,2025-09-10,full_day,remote,,self,True,3,2025-09-10 17:04:00,2025-09-10 09:17:00,2025-09-10 17:04:00,
712,12,2025-09-10,full_day,onsite,,self,True,5,2025-09-10 17:17:00,2025-09-10 09:05:00,2025-09-10 17:17:00,
713,13,2025-09-10,full_day,onsite,,self,True,2,2025-09-10 17:15:00,2025-09-10 09:23:00,2025-09-10 17:15:00,
714,14,2025-09-10,full_day,onsite,,self,True,2,2025-09-10 17:53:00,2025-09-10 09:19:00,2025-09-10 17:53:00,
715,15,2025-09-10,full_day,onsite,,self,True,4,2025-09-10 17:39:00,2025-09-10 09:00:00,2025-09-10 17:39:00,
716,16,2025-09-10,full_day,onsite,,self,True,3,2025-09-10 17:39:00,2025-09-10 09:10:00,2025-09-10 17:39:00,
717,17,2025-09-10,full_day,absent,,staff,True,5,2025-09-10 17:55:00,2025-09-10 09:05:00,2025-09-10 17:55:00,
718,18,2025-09-10,full_day,onsite,,self,True,5,2025-09-10 17:08:00,2025-09-10 09:01:00,2025-09-10 17:08:00,
719,19,2025-09-10,full_day,onsite,,self,True,4,2025-09-10 17:55:00,2025-09-10 09:21:00,2025-09-10 17:55:00,
720,20,2025-09-10,full_day,onsite,,self,True,4,2025-09-10 17:20:00,2025-09-10 09:22:00,2025-09-10 17:20:00,
721,21,2025-09-10,full_day,remote,,self,True,3,2025-09-10 17:23:00,2025-09-10 09:19:00,2025-09-10 17:23:00,
722,22,2025-09-10,full_day,onsite,,self,True,4,2025-09-10 17:39:00,2025-09-10 09:10:00,2025-09-10 17:39:00,
723,23,2025-09-10,full_day,onsite,,self,True,3,2025-09-10 17:23:00,2025-09-10 09:27:00,2025-09-10 17:23:00,
724,24,2025-09-10,full_day,onsite,,self,True,2,2025-09-10 17:52:00,2025-09-10 09:03:00,2025-09-10 17:52:00,
725,25,2025-09-10,full_day,remote,,self,True,2,2025-09-10 17:09:00,2025-09-10 09:25:00,2025-09-10 17:09:00,
726,1,2025-09-11,full_day,onsite,,staff,True,4,2025-09-11 17:08:00,2025-09-11 09:28:00,2025-09-11 17:08:00,
727,2,2025-09-11,full_day,onsite,,self,True,3,2025-09-11 17:16:00,2025-09-11 09:17:00,2025-09-11 17:16:00,
728,3,2025-09-11,full_day,onsite,,self,True,1,2025-09-11 17:13:00,2025-09-11 09:26:00,2025-09-11 17:13:00,
729,4,2025-09-11,full_day,absent,体調不良のため,staff,True,1,2025-09-11 17:28:00,2025-09-11 09:08:00,2025-09-11 17:28:00,
730,5,2025-09-11,full_day,onsite,,self,True,4,2025-09-11 17:07:00,2025-09-11 09:11:00,2025-09-11 17:07:00,
731,6,2025-09-11,full_day,absent,体調不良のため,staff,True,2,2025-09-11 17:36:00,2025-09-11 09:20:00,2025-09-11 17:36:00,
732,7,2025-09-11,full_day,absent,,staff,True,3,2025-09-11 17:22:00,2025-09-11 09:16:00,2025-09-11 17:22:00,
733,8,2025-09-11,full_day,onsite,,self,True,3,2025-09-11 17:29:00,2025-09-11 09:20:00,2025-09-11 17:29:00,
734,9,2025-09-11,full_day,onsite,,self,True,5,2025-09-11 17:36:00,2025-09-11 09:12:00,2025-09-11 17:36:00,
735,10,2025-09-11,full_day,onsite,,self,True,3,2025-09-11 17:20:00,2025-09-11 09:20:00,2025-09-11 17:20:00,
736,11,2025-09-11,full_day,remote,,self,True,4,2025-09-11 17:49:00,2025-09-11 09:27:00,2025-09-11 17:49:00,
737,12,2025-09-11,full_day,remote,,self,True,2,2025-09-11 17:54:00,2025-09-11 09:00:00,2025-09-11 17:54:00,
738,13,2025-09-11,full_day,onsite,,self,True,1,2025-09-11 17:13:00,2025-09-11 09:05:00,2025-09-11 17:13:00,
739,14,2025-09-11,full_day,remote,,self,True,1,2025-09-11 17:49:00,2025-09-11 09:12:00,2025-09-11 17:49:00,
740,15,2025-09-11,full_day,absent,体調不良のため,staff,True,1,2025-09-11 17:16:00,2025-09-11 09:02:00,2025-09-11 17:16:00,
741,16,2025-09-11,full_day,onsite,,self,True,3,2025-09-11 17:28:00,2025-09-11 09:20:00,2025-09-11 17:28:00,
742,17,2025-09-11,full_day,onsite,,staff,True,3,2025-09-11 17:55:00,2025-09-11 09:29:00,2025-09-11 17:55:00,
743,18,2025-09-11,full_day,onsite,,self,True,2,2025-09-11 18:00:00,2025-09-11 09:22:00,2025-09-11 18:00:00,
744,19,2025-09-11,full_day,remote,,self,True,5,2025-09-11 17:27:00,2025-09-11 09:16:00,2025-09-11 17:27:00,
745,20,2025-09-11,full_day,onsite,,self,True,2,2025-09-11 17:51:00,2025-09-11 09:02:00,2025-09-11 17:51:00,
746,21,2025-09-11,full_day,onsite,,staff,True,1,2025-09-11 17:00:00,2025-09-11 09:16:00,2025-09-11 17:00:00,
747,22,2025-09-11,full_day,onsite,,self,True,5,2025-09-11 17:00:00,2025-09-11 09:22:00,2025-09-11 17:00:00,
748,23,2025-09-11,full_day,absent,,staff,True,4,2025-09-11 17:19:00,2025-09-11 09:13:00,2025-09-11 17:19:00,
749,24,2025-09-11,full_day,onsite,,self,True,2,2025-09-11 17:26:00,2025-09-11 09:28:00,2025-09-11 17:26:00,
750,25,2025-09-11,full_day,onsite,,self,True,4,2025-09-11 17:53:00,2025-09-11 09:12:00,2025-09-11 17:53:00,
751,1,2025-09-12,full_day,onsite,,self,True,5,2025-09-12 17:51:00,2025-09-12 09:22:00,2025-09-12 17:51:00,
752,2,2025-09-12,full_day,onsite,,self,True,1,2025-09-12 17:11:00,2025-09-12 09:04:00,2025-09-12 17:11:00,
753,3,2025-09-12,full_day,remote,,self,True,5,2025-09-12 17:31:00,2025-09-12 09:06:00,2025-09-12 17:31:00,
754,4,2025-09-12,full_day,onsite,,staff,True,1,2025-09-12 17:18:00,2025-09-12 09:08:00,2025-09-12 17:18:00,
755,5,2025-09-12,full_day,onsite,,self,True,2,2025-09-12 17:00:00,2025-09-12 09:15:00,2025-09-12 17:00:00,
756,6,2025-09-12,full_day,remote,,self,True,4,2025-09-12 17:44:00,2025-09-12 09:25:00,2025-09-12 17:44:00,
757,7,2025-09-12,full_day,onsite,,staff,True,4,2025-09-12 17:04:00,2025-09-12 09:17:00,2025-09-12 17:04:00,
758,8,2025-09-12,full_day,onsite,,self,True,1,2025-09-12 17:07:00,2025-09-12 09:24:00,2025-09-12 17:07:00,
759,9,2025-09-12,full_day,remote,,self,True,1,2025-09-12 17:12:00,2025-09-12 09:14:00,2025-09-12 17:12:00,
760,10,2025-09-12,full_day,onsite,,self,True,3,2025-09-12 17:59:00,2025-09-12 09:10:00,2025-09-12 17:59:00,
761,11,2025-09-12,full_day,onsite,,self,True,3,2025-09-12 17:12:00,2025-09-12 09:11:00,2025-09-12 17:12:00,
762,12,2025-09-12,full_day,onsite,,self,True,2,2025-09-12 17:40:00,2025-09-12 09:13:00,2025-09-12 17:40:00,
763,13,2025-09-12,full_day,onsite,,self,True,4,2025-09-12 17:50:00,2025-09-12 09:07:00,2025-09-12 17:50:00,
764,14,2025-09-12,full_day,remote,,self,True,2,2025-09-12 17:23:00,2025-09-12 09:24:00,2025-09-12 17:23:00,
765,15,2025-09-12,full_day,onsite,,self,True,3,2025-09-12 17:59:00,2025-09-12 09:24:00,2025-09-12 17:59:00,
766,16,2025-09-12,full_day,onsite,,self,True,1,2025-09-12 17:08:00,2025-09-12 09:15:00,2025-09-12 17:08:00,
767,17,2025-09-12,full_day,absent,体調不良のため,staff,True,3,2025-09-12 17:51:00,2025-09-12 09:23:00,2025-09-12 17:51:00,
768,18,2025-09-12,full_day,onsite,,self,True,3,2025-09-12 17:57:00,2025-09-12 09:01:00,2025-09-12 17:57:00,
769,19,2025-09-12,full_day,onsite,,self,True,4,2025-09-12 17:12:00,2025-09-12 09:18:00,2025-09-12 17:12:00,
770,20,2025-09-12,full_day,remote,,self,True,5,2025-09-12 17:58:00,2025-09-12 09:27:00,2025-09-12 17:58:00,
771,21,2025-09-12,full_day,onsite,,self,True,3,2025-09-12 17:34:00,2025-09-12 09:11:00,2025-09-12 17:34:00,
772,22,2025-09-12,full_day,remote,,self,True,1,2025-09-12 17:39:00,2025-09-12 09:27:00,2025-09-12 17:39:00,
773,23,2025-09-12,full_day,onsite,,self,True,5,2025-09-12 17:52:00,2025-09-12 09:12:00,2025-09-12 17:52:00,
774,24,2025-09-12,full_day,onsite,,self,True,3,2025-09-12 17:26:00,2025-09-12 09:20:00,2025-09-12 17:26:00,
775,25,2025-09-12,full_day,onsite,,staff,True,2,2025-09-12 17:11:00,2025-09-12 09:27:00,2025-09-12 17:11:00,
776,1,2025-09-15,full_day,onsite,,staff,True,5,2025-09-15 17:41:00,2025-09-15 09:26:00,2025-09-15 17:41:00,
777,2,2025-09-15,full_day,onsite,,staff,True,2,2025-09-15 17:38:00,2025-09-15 09:22:00,2025-09-15 17:38:00,
778,3,2025-09-15,full_day,absent,,staff,True,2,2025-09-15 17:41:00,2025-09-15 09:28:00,2025-09-15 17:41:00,
779,4,2025-09-15,full_day,onsite,,self,True,4,2025-09-15 17:52:00,2025-09-15 09:11:00,2025-09-15 17:52:00,
780,5,2025-09-15,full_day,onsite,,self,True,1,2025-09-15 17:53:00,2025-09-15 09:09:00,2025-09-15 17:53:00,
781,6,2025-09-15,full_day,onsite,,staff,True,2,2025-09-15 17:34:00,2025-09-15 09:12:00,2025-09-15 17:34:00,
782,7,2025-09-15,full_day,onsite,,self,True,2,2025-09-15 17:35:00,2025-09-15 09:23:00,2025-09-15 17:35:00,
783,8,2025-09-15,full_day,onsite,,self,True,4,2025-09-15 17:56:00,2025-09-15 09:03:00,2025-09-15 17:56:00,
784,9,2025-09-15,full_day,remote,,self,True,2,2025-09-15 17:34:00,2025-09-15 09:19:00,2025-09-15 17:34:00,
785,10,2025-09-15,full_day,onsite,,self,True,3,2025-09-15 17:54:00,2025-09-15 09:11:00,2025-09-15 17:54:00,
786,11,2025-09-15,full_day,onsite,,self,True,5,2025-09-15 17:34:00,2025-09-15 09:06:00,2025-09-15 17:34:00,
787,12,2025-09-15,full_day,onsite,,self,True,4,2025-09-15 17:28:00,2025-09-15 09:30:00,2025-09-15 17:28:00,
788,13,2025-09-15,full_day,onsite,,self,True,5,2025-09-15 17:08:00,2025-09-15 09:28:00,2025-09-15 17:08:00,
789,14,2025-09-15,full_day,onsite,,self,True,3,2025-09-15 17:01:00,2025-09-15 09:24:00,2025-09-15 17:01:00,
790,15,2025-09-15,full_day,onsite,,self,True,5,2025-09-15 17:35:00,2025-09-15 09:18:00,2025-09-15 17:35:00,
791,16,2025-09-15,full_day,onsite,,self,True,2,2025-09-15 17:08:00,2025-09-15 09:08:00,2025-09-15 17:08:00,
792,17,2025-09-15,full_day,onsite,,self,True,3,2025-09-15 17:05:00,2025-09-15 09:18:00,2025-09-15 17:05:00,
793,18,2025-09-15,full_day,absent,,staff,True,1,2025-09-15 17:46:00,2025-09-15 09:15:00,2025-09-15 17:46:00,
794,19,2025-09-15,full_day,onsite,,self,True,3,2025-09-15 17:02:00,2025-09-15 09:23:00,2025-09-15 17:02:00,
795,20,2025-09-15,full_day,onsite,,self,True,3,2025-09-15 17:22:00,2025-09-15 09:28:00,2025-09-15 17:22:00,
796,21,2025-09-15,full_day,onsite,,self,True,2,2025-09-15 17:47:00,2025-09-15 09:20:00,2025-09-15 17:47:00,
797,22,2025-09-15,full_day,absent,,staff,True,4,2025-09-15 17:03:00,2025-09-15 09:01:00,2025-09-15 17:03:00,
798,23,2025-09-15,full_day,onsite,,self,True,2,2025-09-15 17:09:00,2025-09-15 09:01:00,2025-09-15 17:09:00,
799,24,2025-09-15,full_day,absent,体調不良のため,staff,True,4,2025-09-15 17:48:00,2025-09-15 09:16:00,2025-09-15 17:48:00,
800,25,2025-09-15,full_day,remote,,staff,True,3,2025-09-15 17:05:00,2025-09-15 09:15:00,2025-09-15 17:05:00,
801,1,2025-09-16,full_day,remote,,self,True,4,2025-09-16 17:32:00,2025-09-16 09:13:00,2025-09-16 17:32:00,
802,2,2025-09-16,full_day,onsite,,self,True,2,2025-09-16 17:31:00,2025-09-16 09:12:00,2025-09-16 17:31:00,
803,3,2025-09-16,full_day,onsite,,self,True,3,2025-09-16 17:49:00,2025-09-16 09:13:00,2025-09-16 17:49:00,
804,4,2025-09-16,full_day,absent,体調不良のため,staff,True,1,2025-09-16 17:07:00,2025-09-16 09:13:00,2025-09-16 17:07:00,
805,5,2025-09-16,full_day,onsite,,self,True,1,2025-09-16 17:49:00,2025-09-16 09:09:00,2025-09-16 17:49:00,
806,6,2025-09-16,full_day,remote,,self,True,4,2025-09-16 17:02:00,2025-09-16 09:29:00,2025-09-16 17:02:00,
807,7,2025-09-16,full_day,onsite,,staff,True,1,2025-09-16 17:07:00,2025-09-16 09:23:00,2025-09-16 17:07:00,
808,8,2025-09-16,full_day,absent,体調不良のため,staff,True,2,2025-09-16 17:55:00,2025-09-16 09:09:00,2025-09-16 17:55:00,
809,9,2025-09-16,full_day,onsite,,self,True,4,2025-09-16 17:01:00,2025-09-16 09:10:00,2025-09-16 17:01:00,
810,10,2025-09-16,full_day,onsite,,self,True,3,2025-09-16 17:35:00,2025-09-16 09:15:00,2025-09-16 17:35:00,
811,11,2025-09-16,full_day,absent,体調不良のため,staff,True,1,2025-09-16 17:24:00,2025-09-16 09:21:00,2025-09-16 17:24:00,
812,12,2025-09-16,full_day,onsite,,self,True,5,2025-09-16 17:17:00,2025-09-16 09:01:00,2025-09-16 17:17:00,
813,13,2025-09-16,full_day,absent,体調不良のため,staff,True,1,2025-09-16 17:24:00,2025-09-16 09:21:00,2025-09-16 17:24:00,
814,14,2025-09-16,full_day,onsite,,staff,True,4,2025-09-16 17:14:00,2025-09-16 09:12:00,2025-09-16 17:14:00,
815,15,2025-09-16,full_day,onsite,,self,True,5,2025-09-16 17:34:00,2025-09-16 09:02:00,2025-09-16 17:34:00,
816,16,2025-09-16,full_day,remote,,self,True,1,2025-09-16 17:02:00,2025-09-16 09:07:00,2025-09-16 17:02:00,
817,17,2025-09-16,full_day,remote,,self,True,2,2025-09-16 17:01:00,2025-09-16 09:11:00,2025-09-16 17:01:00,
818,18,2025-09-16,full_day,onsite,,self,True,5,2025-09-16 17:17:00,2025-09-16 09:25:00,2025-09-16 17:17:00,
819,19,2025-09-16,full_day,remote,,self,True,1,2025-09-16 18:00:00,2025-09-16 09:17:00,2025-09-16 18:00:00,
820,20,2025-09-16,full_day,onsite,,self,True,2,2025-09-16 17:05:00,2025-09-16 09:23:00,2025-09-16 17:05:00,
821,21,2025-09-16,full_day,absent,体調不良のため,staff,True,5,2025-09-16 17:55:00,2025-09-16 09:07:00,2025-09-16 17:55:00,
822,22,2025-09-16,full_day,remote,,self,True,5,2025-09-16 17:21:00,2025-09-16 09:14:00,2025-09-16 17:21:00,
823,23,2025-09-16,full_day,onsite,,self,True,2,2025-09-16 17:55:00,2025-09-16 09:04:00,2025-09-16 17:55:00,
824,24,2025-09-16,full_day,onsite,,self,True,2,2025-09-16 17:41:00,2025-09-16 09:29:00,2025-09-16 17:41:00,
825,25,2025-09-16,full_day,onsite,,self,True,1,2025-09-16 17:11:00,2025-09-16 09:10:00,2025-09-16 17:11:00,
826,1,2025-09-17,full_day,onsite,,self,True,4,2025-09-17 17:26:00,2025-09-17 09:09:00,2025-09-17 17:26:00,
827,2,2025-09-17,full_day,absent,体調不良のため,staff,True,3,2025-09-17 17:09:00,2025-09-17 09:03:00,2025-09-17 17:09:00,
