id,user_id,report_date,training_summary,training_reflection,condition_note,other_note,created_at,updated_at,deleted_at
471,10,2025-09-01,業務効率化ツールの学習,復習が必要だと感じた。,,特になし,2025-09-01 16:23:00,2025-09-01 16:16:00,
472,11,2025-09-01,履歴書・職務経歴書の作成,他の利用者と協力して取り組めた。,体調良好。集中できた。,,2025-09-01 16:51:00,2025-09-01 16:38:00,
473,12,2025-09-01,データ入力実務訓練,今日学んだことを明日も継続したい。,体調は良好。,,2025-09-01 16:01:00,2025-09-01 16:09:00,
474,13,2025-09-01,企業研究と面接準備,実践的な内容で、就職後に役立ちそう。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-01 16:53:00,2025-09-01 16:23:00,
475,14,2025-09-01,企業研究と面接準備,他の利用者と協力して取り組めた。,,,2025-09-01 16:02:00,2025-09-01 16:22:00,
476,15,2025-09-01,ビジネスマナー研修に参加,復習が必要だと感じた。,少し疲れたが、問題なく取り組めた。,特になし,2025-09-01 16:13:00,2025-09-01 16:03:00,
477,16,2025-09-01,Webサイト制作演習,復習が必要だと感じた。,少し疲れたが、問題なく取り組めた。,,2025-09-01 16:51:00,2025-09-01 16:16:00,
478,17,2025-09-01,データ入力実務訓練,達成感がある一日だった。,体調は良好。,,2025-09-01 16:46:00,2025-09-01 16:03:00,
479,18,2025-09-01,Excel・Wordの実践演習,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,,,2025-09-01 16:14:00,2025-09-01 16:33:00,
480,19,2025-09-01,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,,,2025-09-01 16:04:00,2025-09-01 16:53:00,
481,20,2025-09-01,企業研究と面接準備,達成感がある一日だった。,特に問題なし。,,2025-09-01 16:42:00,2025-09-01 16:11:00,
482,21,2025-09-01,自己分析ワークショップ,集中して取り組むことができた。理解が深まった。,午後は眠気があったが、最後まで頑張った。,,2025-09-01 16:21:00,2025-09-01 16:16:00,
483,22,2025-09-01,自己分析ワークショップ,達成感がある一日だった。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-01 16:57:00,2025-09-01 16:28:00,
484,23,2025-09-01,履歴書・職務経歴書の作成,達成感がある一日だった。,,,2025-09-01 16:02:00,2025-09-01 16:28:00,
485,24,2025-09-01,自己分析ワークショップ,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-09-01 16:28:00,2025-09-01 16:41:00,
486,25,2025-09-01,自己分析ワークショップ,講師の説明が分かりやすく、理解しやすかった。,午後は眠気があったが、最後まで頑張った。,,2025-09-01 16:04:00,2025-09-01 16:55:00,
487,2,2025-09-02,Excel・Wordの実践演習,もう少し時間をかけて学びたかった。,体調は良好。,,2025-09-02 16:58:00,2025-09-02 16:25:00,
488,3,2025-09-02,データ入力実務訓練,他の利用者と協力して取り組めた。,午後は眠気があったが、最後まで頑張った。,,2025-09-02 16:08:00,2025-09-02 16:13:00,
489,4,2025-09-02,Webサイト制作演習,他の利用者と協力して取り組めた。,,,2025-09-02 16:38:00,2025-09-02 16:03:00,
490,5,2025-09-02,自己分析ワークショップ,集中して取り組むことができた。理解が深まった。,若干の頭痛があったが、訓練には影響なし。,,2025-09-02 16:59:00,2025-09-02 16:33:00,
491,6,2025-09-02,自己分析ワークショップ,明日も頑張りたい。,体調は良好。,特になし,2025-09-02 16:44:00,2025-09-02 16:21:00,
492,8,2025-09-02,コミュニケーションスキル訓練,講師の説明が分かりやすく、理解しやすかった。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-09-02 16:50:00,2025-09-02 16:01:00,
493,9,2025-09-02,Webサイト制作演習,明日も頑張りたい。,午後は眠気があったが、最後まで頑張った。,,2025-09-02 16:36:00,2025-09-02 16:26:00,
494,10,2025-09-02,ビジネスマナー研修に参加,もう少し時間をかけて学びたかった。,良好な状態で訓練できた。,,2025-09-02 16:27:00,2025-09-02 17:00:00,
495,13,2025-09-02,企業研究と面接準備,集中して取り組むことができた。理解が深まった。,特に問題なし。,特になし,2025-09-02 16:41:00,2025-09-02 16:47:00,
496,14,2025-09-02,コミュニケーションスキル訓練,他の利用者と協力して取り組めた。,,特になし,2025-09-02 16:30:00,2025-09-02 16:32:00,
497,16,2025-09-02,業務効率化ツールの学習,復習が必要だと感じた。,,,2025-09-02 16:22:00,2025-09-02 16:16:00,
498,17,2025-09-02,履歴書・職務経歴書の作成,他の利用者と協力して取り組めた。,少し疲れたが、問題なく取り組めた。,,2025-09-02 16:55:00,2025-09-02 16:01:00,
499,18,2025-09-02,Excel・Wordの実践演習,達成感がある一日だった。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-09-02 16:11:00,2025-09-02 16:30:00,
500,19,2025-09-02,Excel・Wordの実践演習,他の利用者と協力して取り組めた。,午後は眠気があったが、最後まで頑張った。,,2025-09-02 16:13:00,2025-09-02 16:11:00,
501,20,2025-09-02,プログラミング基礎（Python）を学習,今日学んだことを明日も継続したい。,午後は眠気があったが、最後まで頑張った。,,2025-09-02 16:09:00,2025-09-02 16:30:00,
502,21,2025-09-02,ビジネスマナー研修に参加,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,少し疲れたが、問題なく取り組めた。,,2025-09-02 16:53:00,2025-09-02 16:23:00,
503,22,2025-09-02,データ入力実務訓練,他の利用者と協力して取り組めた。,良好な状態で訓練できた。,特になし,2025-09-02 16:31:00,2025-09-02 16:06:00,
504,23,2025-09-02,自己分析ワークショップ,今日学んだことを明日も継続したい。,体調良好。集中できた。,,2025-09-02 16:10:00,2025-09-02 16:39:00,
505,25,2025-09-02,Webサイト制作演習,もう少し時間をかけて学びたかった。,少し疲れたが、問題なく取り組めた。,,2025-09-02 16:53:00,2025-09-02 16:35:00,
506,1,2025-09-03,自己分析ワークショップ,明日も頑張りたい。,,,2025-09-03 16:23:00,2025-09-03 16:11:00,
507,2,2025-09-03,ビジネスマナー研修に参加,他の利用者と協力して取り組めた。,良好な状態で訓練できた。,特になし,2025-09-03 16:37:00,2025-09-03 16:54:00,
508,3,2025-09-03,履歴書・職務経歴書の作成,今日学んだことを明日も継続したい。,体調良好。集中できた。,,2025-09-03 16:47:00,2025-09-03 16:26:00,
509,4,2025-09-03,業務効率化ツールの学習,達成感がある一日だった。,体調良好。集中できた。,特になし,2025-09-03 16:56:00,2025-09-03 16:17:00,
510,5,2025-09-03,履歴書・職務経歴書の作成,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-09-03 16:04:00,2025-09-03 16:03:00,
511,6,2025-09-03,自己分析ワークショップ,達成感がある一日だった。,体調良好。集中できた。,,2025-09-03 16:28:00,2025-09-03 16:29:00,
512,7,2025-09-03,プログラミング基礎（Python）を学習,講師の説明が分かりやすく、理解しやすかった。,少し疲れたが、問題なく取り組めた。,,2025-09-03 16:12:00,2025-09-03 16:28:00,
513,8,2025-09-03,プログラミング基礎（Python）を学習,もう少し時間をかけて学びたかった。,体調良好。集中できた。,,2025-09-03 16:18:00,2025-09-03 16:37:00,
514,9,2025-09-03,Excel・Wordの実践演習,講師の説明が分かりやすく、理解しやすかった。,午後は眠気があったが、最後まで頑張った。,,2025-09-03 16:29:00,2025-09-03 16:11:00,
515,10,2025-09-03,企業研究と面接準備,実践的な内容で、就職後に役立ちそう。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-03 16:54:00,2025-09-03 16:07:00,
516,11,2025-09-03,データ入力実務訓練,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,,2025-09-03 16:28:00,2025-09-03 16:27:00,
517,12,2025-09-03,Excel・Wordの実践演習,達成感がある一日だった。,体調良好。集中できた。,,2025-09-03 16:36:00,2025-09-03 16:02:00,
518,13,2025-09-03,自己分析ワークショップ,もう少し時間をかけて学びたかった。,若干の頭痛があったが、訓練には影響なし。,特になし,2025-09-03 16:56:00,2025-09-03 16:22:00,
519,14,2025-09-03,業務効率化ツールの学習,明日も頑張りたい。,,,2025-09-03 16:44:00,2025-09-03 16:38:00,
520,15,2025-09-03,Excel・Wordの実践演習,明日も頑張りたい。,体調は良好。,特になし,2025-09-03 16:44:00,2025-09-03 16:10:00,
521,16,2025-09-03,データ入力実務訓練,今日学んだことを明日も継続したい。,,,2025-09-03 16:10:00,2025-09-03 16:57:00,
522,17,2025-09-03,業務効率化ツールの学習,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-03 16:41:00,2025-09-03 16:03:00,
523,18,2025-09-03,企業研究と面接準備,明日も頑張りたい。,朝は少し調子が悪かったが、午後から回復した。,特になし,2025-09-03 16:53:00,2025-09-03 16:27:00,
524,19,2025-09-03,自己分析ワークショップ,復習が必要だと感じた。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-03 16:52:00,2025-09-03 16:10:00,
525,20,2025-09-03,データ入力実務訓練,今日学んだことを明日も継続したい。,,,2025-09-03 16:22:00,2025-09-03 16:13:00,
526,21,2025-09-03,業務効率化ツールの学習,復習が必要だと感じた。,若干の頭痛があったが、訓練には影響なし。,,2025-09-03 16:40:00,2025-09-03 16:37:00,
527,22,2025-09-03,コミュニケーションスキル訓練,集中して取り組むことができた。理解が深まった。,,,2025-09-03 16:32:00,2025-09-03 16:54:00,
528,23,2025-09-03,Webサイト制作演習,他の利用者と協力して取り組めた。,若干の頭痛があったが、訓練には影響なし。,,2025-09-03 16:26:00,2025-09-03 16:47:00,
529,24,2025-09-03,データ入力実務訓練,もう少し時間をかけて学びたかった。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-03 16:01:00,2025-09-03 16:10:00,
530,25,2025-09-03,プログラミング基礎（Python）を学習,達成感がある一日だった。,体調良好。集中できた。,,2025-09-03 16:59:00,2025-09-03 16:06:00,
531,1,2025-09-04,業務効率化ツールの学習,今日学んだことを明日も継続したい。,良好な状態で訓練できた。,特になし,2025-09-04 16:11:00,2025-09-04 16:49:00,
532,2,2025-09-04,ビジネスマナー研修に参加,もう少し時間をかけて学びたかった。,若干の頭痛があったが、訓練には影響なし。,,2025-09-04 16:15:00,2025-09-04 16:39:00,
533,3,2025-09-04,プログラミング基礎（Python）を学習,実践的な内容で、就職後に役立ちそう。,若干の頭痛があったが、訓練には影響なし。,,2025-09-04 16:58:00,2025-09-04 16:02:00,
534,5,2025-09-04,業務効率化ツールの学習,講師の説明が分かりやすく、理解しやすかった。,午後は眠気があったが、最後まで頑張った。,,2025-09-04 16:22:00,2025-09-04 16:12:00,
535,6,2025-09-04,Excel・Wordの実践演習,講師の説明が分かりやすく、理解しやすかった。,午後は眠気があったが、最後まで頑張った。,特になし,2025-09-04 16:10:00,2025-09-04 16:15:00,
536,7,2025-09-04,コミュニケーションスキル訓練,難しい部分もあったが、繰り返し練習して少しずつ理解できるようになった。,体調良好。集中できた。,特になし,2025-09-04 16:23:00,2025-09-04 16:57:00,
537,8,2025-09-04,コミュニケーションスキル訓練,もう少し時間をかけて学びたかった。,体調良好。集中できた。,特になし,2025-09-04 16:56:00,2025-09-04 16:46:00,
538,10,2025-09-04,Excel・Wordの実践演習,もう少し時間をかけて学びたかった。,若干の頭痛があったが、訓練には影響なし。,,2025-09-04 16:45:00,2025-09-04 16:43:00,
539,11,2025-09-04,プログラミング基礎（Python）を学習,講師の説明が分かりやすく、理解しやすかった。,朝は少し調子が悪かったが、午後から回復した。,,2025-09-04 16:52:00,2025-09-04 16:35:00,
