id,user_id,report_date,sleep_rating,stress_rating,meal_rating,bed_time_local,wake_time_local,sleep_minutes,mood_score,created_at,updated_at,deleted_at
1156,21,2025-10-14,3,1,3,22:30:00,06:00:00,450,6,2025-10-14 08:59:00,2025-10-14 08:42:00,
1157,22,2025-10-14,2,2,3,00:30:00,07:15:00,405,6,2025-10-14 08:54:00,2025-10-14 08:33:00,
1158,23,2025-10-14,2,2,3,01:30:00,07:45:00,375,8,2025-10-14 08:46:00,2025-10-14 08:41:00,
1159,24,2025-10-14,2,1,2,01:00:00,07:00:00,360,6,2025-10-14 08:55:00,2025-10-14 08:30:00,
1160,25,2025-10-14,3,2,3,00:00:00,09:45:00,585,6,2025-10-14 08:51:00,2025-10-14 08:32:00,
1161,1,2025-10-15,3,1,3,23:15:00,09:00:00,585,8,2025-10-15 08:42:00,2025-10-15 08:32:00,
1162,3,2025-10-15,3,1,3,22:15:00,09:30:00,600,7,2025-10-15 08:49:00,2025-10-15 08:51:00,
1163,4,2025-10-15,3,2,2,01:15:00,09:45:00,510,6,2025-10-15 08:51:00,2025-10-15 08:59:00,
1164,5,2025-10-15,3,1,3,01:00:00,08:00:00,420,4,2025-10-15 08:37:00,2025-10-15 08:52:00,
1165,6,2025-10-15,2,3,3,22:30:00,06:45:00,495,3,2025-10-15 08:43:00,2025-10-15 08:31:00,
1166,7,2025-10-15,2,1,1,01:15:00,07:45:00,390,5,2025-10-15 08:39:00,2025-10-15 08:51:00,
1167,8,2025-10-15,2,2,3,02:15:00,08:45:00,390,7,2025-10-15 08:41:00,2025-10-15 08:33:00,
1168,9,2025-10-15,1,1,3,01:45:00,07:30:00,345,4,2025-10-15 08:58:00,2025-10-15 08:49:00,
1169,10,2025-10-15,3,1,3,01:30:00,09:45:00,495,6,2025-10-15 08:53:00,2025-10-15 08:38:00,
1170,11,2025-10-15,1,1,2,02:45:00,06:30:00,240,8,2025-10-15 08:39:00,2025-10-15 08:34:00,
1171,12,2025-10-15,3,3,2,22:45:00,06:15:00,450,4,2025-10-15 08:33:00,2025-10-15 08:42:00,
1172,13,2025-10-15,3,3,2,23:15:00,08:15:00,540,2,2025-10-15 08:43:00,2025-10-15 08:38:00,
1173,14,2025-10-15,2,1,3,02:15:00,06:15:00,240,5,2025-10-15 08:42:00,2025-10-15 08:47:00,
1174,15,2025-10-15,2,2,2,02:15:00,06:45:00,270,8,2025-10-15 08:38:00,2025-10-15 08:42:00,
1175,16,2025-10-15,3,3,2,01:15:00,09:00:00,465,6,2025-10-15 08:49:00,2025-10-15 08:56:00,
1176,17,2025-10-15,3,2,1,22:00:00,08:00:00,600,7,2025-10-15 08:56:00,2025-10-15 08:33:00,
1177,18,2025-10-15,2,2,3,02:15:00,08:15:00,360,7,2025-10-15 08:56:00,2025-10-15 08:57:00,
1178,19,2025-10-15,2,3,3,23:45:00,06:15:00,390,5,2025-10-15 08:36:00,2025-10-15 08:45:00,
1179,20,2025-10-15,3,2,1,01:00:00,08:15:00,435,5,2025-10-15 08:31:00,2025-10-15 08:59:00,
1180,21,2025-10-15,2,2,3,00:30:00,06:45:00,375,6,2025-10-15 08:40:00,2025-10-15 08:54:00,
1181,22,2025-10-15,3,2,1,22:15:00,08:30:00,600,7,2025-10-15 08:45:00,2025-10-15 08:34:00,
1182,23,2025-10-15,2,2,3,00:00:00,06:45:00,405,3,2025-10-15 08:40:00,2025-10-15 08:50:00,
1183,24,2025-10-15,2,3,3,22:15:00,08:30:00,600,4,2025-10-15 08:48:00,2025-10-15 08:43:00,
1184,25,2025-10-15,3,1,2,01:00:00,09:45:00,525,5,2025-10-15 08:59:00,2025-10-15 08:53:00,
1185,1,2025-10-16,3,2,3,22:15:00,08:00:00,585,5,2025-10-16 09:00:00,2025-10-16 08:59:00,
1186,2,2025-10-16,2,1,2,22:45:00,09:15:00,600,6,2025-10-16 08:32:00,2025-10-16 08:44:00,
1187,3,2025-10-16,1,1,3,00:45:00,06:15:00,330,6,2025-10-16 08:49:00,2025-10-16 08:35:00,
1188,4,2025-10-16,3,1,3,01:45:00,08:45:00,420,5,2025-10-16 08:47:00,2025-10-16 08:49:00,
1189,5,2025-10-16,3,2,2,23:45:00,09:30:00,585,9,2025-10-16 08:42:00,2025-10-16 08:48:00,
1190,6,2025-10-16,3,3,2,00:00:00,08:30:00,510,6,2025-10-16 08:40:00,2025-10-16 08:55:00,
1191,7,2025-10-16,3,3,3,22:00:00,06:15:00,495,6,2025-10-16 08:51:00,2025-10-16 08:35:00,
1192,9,2025-10-16,3,2,3,22:45:00,08:15:00,570,7,2025-10-16 08:42:00,2025-10-16 08:58:00,
1193,10,2025-10-16,3,2,3,22:30:00,06:00:00,450,5,2025-10-16 08:43:00,2025-10-16 08:51:00,
1194,11,2025-10-16,3,2,3,22:15:00,09:15:00,600,9,2025-10-16 08:37:00,2025-10-16 08:43:00,
1195,12,2025-10-16,3,1,3,23:00:00,08:30:00,570,8,2025-10-16 08:31:00,2025-10-16 08:42:00,
1196,13,2025-10-16,1,2,2,01:00:00,06:00:00,300,6,2025-10-16 08:50:00,2025-10-16 08:48:00,
1197,14,2025-10-16,2,3,2,00:15:00,08:30:00,495,6,2025-10-16 08:39:00,2025-10-16 08:59:00,
1198,15,2025-10-16,3,2,2,01:45:00,08:45:00,420,8,2025-10-16 08:43:00,2025-10-16 08:31:00,
1199,16,2025-10-16,2,2,2,00:45:00,08:15:00,450,6,2025-10-16 08:55:00,2025-10-16 08:59:00,
1200,17,2025-10-16,3,2,2,00:30:00,09:30:00,540,7,2025-10-16 08:44:00,2025-10-16 08:40:00,
1201,18,2025-10-16,3,2,3,02:00:00,09:30:00,450,6,2025-10-16 09:00:00,2025-10-16 08:37:00,
1202,19,2025-10-16,3,2,2,23:00:00,09:15:00,600,7,2025-10-16 08:55:00,2025-10-16 08:41:00,
1203,20,2025-10-16,3,3,1,00:45:00,09:15:00,510,8,2025-10-16 08:35:00,2025-10-16 08:54:00,
1204,21,2025-10-16,2,2,2,01:30:00,08:00:00,390,8,2025-10-16 08:33:00,2025-10-16 08:42:00,
1205,22,2025-10-16,2,3,2,00:30:00,07:00:00,390,4,2025-10-16 08:30:00,2025-10-16 08:52:00,
1206,24,2025-10-16,2,1,3,01:15:00,07:00:00,345,7,2025-10-16 08:39:00,2025-10-16 08:35:00,
1207,25,2025-10-16,3,2,2,01:45:00,09:45:00,480,6,2025-10-16 08:34:00,2025-10-16 08:54:00,
1208,1,2025-10-17,2,2,3,00:00:00,09:00:00,540,4,2025-10-17 08:35:00,2025-10-17 08:38:00,
1209,2,2025-10-17,3,1,2,22:00:00,08:30:00,600,8,2025-10-17 08:46:00,2025-10-17 08:50:00,
1210,4,2025-10-17,2,1,2,01:00:00,06:00:00,300,8,2025-10-17 08:48:00,2025-10-17 08:46:00,
1211,5,2025-10-17,2,1,3,01:45:00,09:15:00,450,7,2025-10-17 08:32:00,2025-10-17 08:35:00,
1212,6,2025-10-17,2,3,3,02:30:00,09:00:00,390,5,2025-10-17 08:59:00,2025-10-17 08:55:00,
1213,7,2025-10-17,3,1,1,00:45:00,07:45:00,420,3,2025-10-17 08:57:00,2025-10-17 08:35:00,
1214,11,2025-10-17,2,1,3,01:00:00,07:00:00,360,8,2025-10-17 08:59:00,2025-10-17 08:35:00,
1215,12,2025-10-17,3,1,3,22:15:00,08:15:00,600,6,2025-10-17 08:58:00,2025-10-17 08:45:00,
1216,13,2025-10-17,3,2,2,00:15:00,09:30:00,555,6,2025-10-17 08:53:00,2025-10-17 08:42:00,
1217,14,2025-10-17,3,3,3,02:00:00,09:30:00,450,7,2025-10-17 08:50:00,2025-10-17 08:35:00,
1218,15,2025-10-17,2,1,3,00:30:00,07:30:00,420,4,2025-10-17 08:51:00,2025-10-17 08:47:00,
1219,16,2025-10-17,3,1,3,23:30:00,08:30:00,540,6,2025-10-17 09:00:00,2025-10-17 08:38:00,
1220,17,2025-10-17,3,3,3,22:00:00,09:30:00,600,5,2025-10-17 08:41:00,2025-10-17 08:39:00,
1221,18,2025-10-17,1,1,2,01:30:00,07:15:00,345,6,2025-10-17 08:32:00,2025-10-17 08:33:00,
1222,19,2025-10-17,3,1,3,23:15:00,07:45:00,510,5,2025-10-17 08:47:00,2025-10-17 08:49:00,
1223,21,2025-10-17,3,1,2,01:00:00,09:45:00,525,2,2025-10-17 08:42:00,2025-10-17 08:54:00,
1224,22,2025-10-17,3,1,2,23:15:00,08:15:00,540,5,2025-10-17 08:30:00,2025-10-17 08:36:00,
1225,23,2025-10-17,1,2,2,02:45:00,07:00:00,255,8,2025-10-17 08:41:00,2025-10-17 08:52:00,
1226,24,2025-10-17,3,2,2,22:00:00,06:45:00,525,6,2025-10-17 08:56:00,2025-10-17 08:31:00,
1227,25,2025-10-17,2,1,2,00:30:00,07:00:00,390,4,2025-10-17 08:42:00,2025-10-17 08:49:00,
1228,1,2025-10-20,3,2,1,23:30:00,07:30:00,480,3,2025-10-20 08:37:00,2025-10-20 08:40:00,
1229,2,2025-10-20,2,1,2,23:30:00,06:00:00,390,5,2025-10-20 08:57:00,2025-10-20 08:59:00,
1230,3,2025-10-20,3,2,2,22:00:00,09:45:00,600,7,2025-10-20 08:39:00,2025-10-20 08:46:00,
1231,4,2025-10-20,3,3,3,22:45:00,08:15:00,570,4,2025-10-20 08:38:00,2025-10-20 08:59:00,
1232,5,2025-10-20,2,2,2,00:30:00,08:45:00,495,5,2025-10-20 08:47:00,2025-10-20 08:36:00,
1233,6,2025-10-20,1,2,3,02:30:00,06:45:00,255,7,2025-10-20 08:36:00,2025-10-20 08:44:00,
1234,7,2025-10-20,2,1,2,02:00:00,06:30:00,270,7,2025-10-20 08:49:00,2025-10-20 08:33:00,
1235,8,2025-10-20,3,2,2,23:45:00,08:45:00,540,4,2025-10-20 08:48:00,2025-10-20 08:48:00,
1236,9,2025-10-20,1,1,3,01:15:00,06:30:00,315,7,2025-10-20 08:40:00,2025-10-20 08:45:00,
1237,10,2025-10-20,2,1,3,02:15:00,09:00:00,405,7,2025-10-20 08:38:00,2025-10-20 08:56:00,
1238,11,2025-10-20,3,3,2,01:15:00,08:45:00,450,9,2025-10-20 08:55:00,2025-10-20 08:32:00,
1239,12,2025-10-20,2,2,3,02:45:00,08:15:00,330,4,2025-10-20 08:58:00,2025-10-20 08:36:00,
1240,14,2025-10-20,3,1,3,02:15:00,09:15:00,420,3,2025-10-20 08:37:00,2025-10-20 08:48:00,
1241,15,2025-10-20,2,3,2,22:15:00,06:45:00,510,6,2025-10-20 08:59:00,2025-10-20 08:56:00,
1242,16,2025-10-20,3,3,3,23:15:00,07:00:00,465,7,2025-10-20 08:47:00,2025-10-20 08:59:00,
1243,17,2025-10-20,2,2,1,23:15:00,07:00:00,465,5,2025-10-20 08:33:00,2025-10-20 08:30:00,
1244,18,2025-10-20,2,2,2,23:15:00,07:00:00,465,5,2025-10-20 08:52:00,2025-10-20 08:46:00,
1245,19,2025-10-20,2,3,2,01:45:00,09:45:00,480,7,2025-10-20 08:59:00,2025-10-20 08:30:00,
1246,21,2025-10-20,2,1,3,02:45:00,09:00:00,375,7,2025-10-20 08:30:00,2025-10-20 08:47:00,
1247,22,2025-10-20,3,2,3,22:30:00,07:30:00,540,7,2025-10-20 08:32:00,2025-10-20 08:39:00,
1248,24,2025-10-20,3,2,2,22:15:00,08:30:00,600,9,2025-10-20 08:50:00,2025-10-20 09:00:00,
1249,25,2025-10-20,3,2,2,22:00:00,09:30:00,600,4,2025-10-20 08:54:00,2025-10-20 08:54:00,
1250,1,2025-10-21,1,2,3,02:15:00,07:30:00,315,7,2025-10-21 08:57:00,2025-10-21 08:48:00,
1251,2,2025-10-21,2,1,1,00:00:00,06:00:00,360,6,2025-10-21 08:36:00,2025-10-21 08:53:00,
1252,3,2025-10-21,2,3,1,22:45:00,09:15:00,600,5,2025-10-21 08:56:00,2025-10-21 08:56:00,
1253,4,2025-10-21,3,2,2,00:30:00,09:45:00,555,7,2025-10-21 08:40:00,2025-10-21 08:30:00,
1254,5,2025-10-21,3,1,3,22:45:00,09:45:00,600,6,2025-10-21 08:32:00,2025-10-21 08:32:00,
1255,6,2025-10-21,3,1,1,22:45:00,08:30:00,585,4,2025-10-21 08:52:00,2025-10-21 08:32:00,
1256,7,2025-10-21,3,2,2,23:30:00,06:45:00,435,9,2025-10-21 08:33:00,2025-10-21 08:42:00,
1257,8,2025-10-21,2,1,3,02:30:00,09:00:00,390,6,2025-10-21 08:46:00,2025-10-21 08:49:00,
1258,9,2025-10-21,3,2,3,22:30:00,07:45:00,555,7,2025-10-21 08:36:00,2025-10-21 08:39:00,
1259,10,2025-10-21,2,1,1,02:15:00,09:45:00,450,3,2025-10-21 08:49:00,2025-10-21 08:44:00,
1260,11,2025-10-21,3,3,3,22:15:00,09:00:00,600,8,2025-10-21 08:51:00,2025-10-21 08:51:00,
1261,13,2025-10-21,3,1,3,01:00:00,08:00:00,420,6,2025-10-21 08:48:00,2025-10-21 08:43:00,
1262,14,2025-10-21,3,2,3,23:30:00,09:00:00,570,3,2025-10-21 08:58:00,2025-10-21 08:42:00,
1263,15,2025-10-21,3,2,3,22:15:00,07:00:00,525,7,2025-10-21 08:34:00,2025-10-21 08:43:00,
1264,16,2025-10-21,2,1,1,00:45:00,07:45:00,420,6,2025-10-21 08:32:00,2025-10-21 08:47:00,
1265,17,2025-10-21,3,1,2,22:30:00,07:00:00,510,8,2025-10-21 08:41:00,2025-10-21 08:40:00,
1266,18,2025-10-21,1,2,1,02:30:00,06:45:00,255,8,2025-10-21 08:39:00,2025-10-21 08:52:00,
1267,19,2025-10-21,3,2,2,22:15:00,09:30:00,600,7,2025-10-21 08:35:00,2025-10-21 08:55:00,
1268,21,2025-10-21,2,1,2,22:00:00,07:30:00,570,9,2025-10-21 08:52:00,2025-10-21 08:48:00,
1269,23,2025-10-21,2,1,3,01:15:00,09:30:00,495,6,2025-10-21 08:34:00,2025-10-21 08:49:00,
1270,24,2025-10-21,2,1,3,01:30:00,06:45:00,315,7,2025-10-21 08:52:00,2025-10-21 08:58:00,
1271,25,2025-10-21,2,2,3,00:30:00,08:15:00,465,5,2025-10-21 08:47:00,2025-10-21 08:41:00,
1272,1,2025-10-22,3,1,1,00:30:00,09:00:00,510,8,2025-10-22 08:54:00,2025-10-22 08:46:00,
1273,2,2025-10-22,3,2,3,23:00:00,07:15:00,495,6,2025-10-22 08:41:00,2025-10-22 08:45:00,
1274,3,2025-10-22,3,2,1,22:00:00,06:00:00,480,7,2025-10-22 08:37:00,2025-10-22 08:59:00,
1275,4,2025-10-22,3,2,2,00:45:00,08:00:00,435,4,2025-10-22 08:36:00,2025-10-22 08:56:00,
1276,5,2025-10-22,3,1,1,23:30:00,09:15:00,585,8,2025-10-22 08:59:00,2025-10-22 08:47:00,
1277,6,2025-10-22,2,1,1,02:30:00,08:00:00,330,8,2025-10-22 08:45:00,2025-10-22 08:46:00,
1278,7,2025-10-22,1,3,3,02:15:00,07:30:00,315,2,2025-10-22 08:37:00,2025-10-22 08:32:00,
1279,9,2025-10-22,3,2,3,23:45:00,06:45:00,420,4,2025-10-22 08:47:00,2025-10-22 08:59:00,
1280,10,2025-10-22,2,2,3,00:00:00,09:00:00,540,4,2025-10-22 08:41:00,2025-10-22 09:00:00,
1281,11,2025-10-22,1,2,2,02:00:00,06:00:00,240,7,2025-10-22 08:30:00,2025-10-22 08:49:00,
1282,12,2025-10-22,2,1,3,23:45:00,06:00:00,375,5,2025-10-22 08:40:00,2025-10-22 08:35:00,
1283,13,2025-10-22,2,2,3,01:00:00,06:30:00,330,7,2025-10-22 08:56:00,2025-10-22 08:57:00,
1284,14,2025-10-22,2,2,3,01:00:00,07:15:00,375,7,2025-10-22 08:31:00,2025-10-22 08:31:00,
1285,15,2025-10-22,3,2,2,01:00:00,09:30:00,510,9,2025-10-22 08:30:00,2025-10-22 09:00:00,
1286,17,2025-10-22,1,3,2,01:30:00,06:30:00,300,4,2025-10-22 08:40:00,2025-10-22 08:52:00,
1287,18,2025-10-22,3,1,3,00:15:00,07:45:00,450,6,2025-10-22 08:47:00,2025-10-22 08:48:00,
1288,20,2025-10-22,3,2,3,23:45:00,08:15:00,510,5,2025-10-22 08:38:00,2025-10-22 09:00:00,
1289,22,2025-10-22,3,1,1,01:00:00,09:00:00,480,6,2025-10-22 08:55:00,2025-10-22 08:53:00,
1290,23,2025-10-22,3,2,2,02:15:00,09:15:00,420,5,2025-10-22 08:55:00,2025-10-22 08:47:00,
1291,24,2025-10-22,3,2,3,22:15:00,06:00:00,465,6,2025-10-22 08:31:00,2025-10-22 08:34:00,
1292,25,2025-10-22,2,2,2,00:45:00,07:15:00,390,5,2025-10-22 08:32:00,2025-10-22 08:44:00,
1293,1,2025-10-23,3,1,3,00:15:00,08:45:00,510,8,2025-10-23 08:54:00,2025-10-23 08:58:00,
1294,2,2025-10-23,3,1,3,23:30:00,07:45:00,495,7,2025-10-23 08:42:00,2025-10-23 08:57:00,
1295,3,2025-10-23,2,2,2,00:45:00,06:45:00,360,7,2025-10-23 08:44:00,2025-10-23 08:36:00,
1296,4,2025-10-23,2,1,3,02:15:00,08:30:00,375,9,2025-10-23 08:59:00,2025-10-23 08:47:00,
1297,5,2025-10-23,2,1,2,02:15:00,08:15:00,360,4,2025-10-23 08:40:00,2025-10-23 08:55:00,
1298,6,2025-10-23,3,2,2,23:45:00,08:45:00,540,8,2025-10-23 08:47:00,2025-10-23 08:31:00,
1299,7,2025-10-23,2,2,3,00:30:00,06:45:00,375,7,2025-10-23 08:56:00,2025-10-23 08:44:00,
1300,8,2025-10-23,3,1,2,00:00:00,09:30:00,570,6,2025-10-23 08:40:00,2025-10-23 08:41:00,
1301,9,2025-10-23,3,2,3,22:30:00,09:15:00,600,5,2025-10-23 08:35:00,2025-10-23 08:53:00,
1302,10,2025-10-23,2,1,3,22:00:00,08:30:00,600,6,2025-10-23 08:45:00,2025-10-23 08:50:00,
1303,11,2025-10-23,2,1,3,00:00:00,06:15:00,375,4,2025-10-23 08:33:00,2025-10-23 09:00:00,
1304,12,2025-10-23,2,1,3,22:00:00,09:45:00,600,3,2025-10-23 08:51:00,2025-10-23 08:30:00,
1305,13,2025-10-23,3,2,2,23:30:00,08:45:00,555,5,2025-10-23 08:31:00,2025-10-23 08:51:00,
1306,14,2025-10-23,3,2,1,23:15:00,06:45:00,450,9,2025-10-23 08:41:00,2025-10-23 08:59:00,
1307,15,2025-10-23,3,3,3,23:30:00,08:00:00,510,7,2025-10-23 08:30:00,2025-10-23 08:58:00,
1308,16,2025-10-23,3,1,3,22:15:00,07:45:00,570,6,2025-10-23 08:55:00,2025-10-23 08:55:00,
1309,17,2025-10-23,2,2,3,02:30:00,06:00:00,240,3,2025-10-23 08:43:00,2025-10-23 08:54:00,
1310,18,2025-10-23,3,1,2,22:00:00,08:00:00,600,4,2025-10-23 08:57:00,2025-10-23 08:53:00,
1311,19,2025-10-23,3,1,3,23:30:00,08:45:00,555,9,2025-10-23 08:49:00,2025-10-23 08:40:00,
1312,20,2025-10-23,3,3,3,22:45:00,08:00:00,555,8,2025-10-23 08:45:00,2025-10-23 08:33:00,
1313,21,2025-10-23,2,1,3,01:15:00,07:45:00,390,5,2025-10-23 08:49:00,2025-10-23 08:47:00,
1314,22,2025-10-23,3,2,3,22:30:00,08:00:00,570,6,2025-10-23 08:51:00,2025-10-23 08:54:00,
1315,23,2025-10-23,3,1,2,22:00:00,06:45:00,525,6,2025-10-23 08:51:00,2025-10-23 08:49:00,
1316,24,2025-10-23,2,2,3,23:30:00,06:15:00,405,6,2025-10-23 08:52:00,2025-10-23 08:58:00,
1317,25,2025-10-23,1,1,3,02:00:00,06:30:00,270,7,2025-10-23 09:00:00,2025-10-23 08:31:00,
1318,1,2025-10-24,2,3,1,23:45:00,06:30:00,405,8,2025-10-24 08:32:00,2025-10-24 08:32:00,
1319,2,2025-10-24,1,2,3,02:30:00,06:15:00,240,7,2025-10-24 08:40:00,2025-10-24 08:58:00,
1320,3,2025-10-24,2,1,3,02:15:00,08:30:00,375,7,2025-10-24 08:54:00,2025-10-24 08:54:00,
1321,4,2025-10-24,2,1,3,23:30:00,08:15:00,525,7,2025-10-24 08:42:00,2025-10-24 08:32:00,
1322,5,2025-10-24,3,2,3,22:00:00,09:45:00,600,2,2025-10-24 08:48:00,2025-10-24 08:30:00,
1323,6,2025-10-24,2,2,3,22:45:00,09:00:00,600,5,2025-10-24 08:42:00,2025-10-24 08:52:00,
1324,7,2025-10-24,2,2,3,01:45:00,08:00:00,375,5,2025-10-24 08:54:00,2025-10-24 08:52:00,
1325,8,2025-10-24,3,1,1,23:45:00,08:15:00,510,7,2025-10-24 09:00:00,2025-10-24 08:36:00,
1326,9,2025-10-24,3,1,2,23:30:00,08:30:00,540,6,2025-10-24 08:30:00,2025-10-24 08:30:00,
1327,10,2025-10-24,3,2,1,01:45:00,09:45:00,480,7,2025-10-24 08:57:00,2025-10-24 08:35:00,
1328,11,2025-10-24,2,2,2,00:30:00,06:15:00,345,7,2025-10-24 08:41:00,2025-10-24 08:56:00,
1329,12,2025-10-24,3,2,3,22:00:00,09:15:00,600,7,2025-10-24 08:40:00,2025-10-24 08:38:00,
1330,14,2025-10-24,2,2,3,23:45:00,07:30:00,465,8,2025-10-24 08:47:00,2025-10-24 08:38:00,
1331,15,2025-10-24,3,2,3,23:00:00,07:15:00,495,9,2025-10-24 08:37:00,2025-10-24 08:39:00,
1332,16,2025-10-24,2,1,3,00:00:00,06:00:00,360,7,2025-10-24 08:53:00,2025-10-24 08:55:00,
1333,17,2025-10-24,3,2,2,22:00:00,09:00:00,600,6,2025-10-24 08:30:00,2025-10-24 08:50:00,
1334,18,2025-10-24,2,2,3,02:45:00,08:15:00,330,5,2025-10-24 08:58:00,2025-10-24 08:58:00,
1335,19,2025-10-24,3,1,3,22:00:00,09:45:00,600,6,2025-10-24 08:55:00,2025-10-24 08:34:00,
1336,20,2025-10-24,2,1,2,02:00:00,08:30:00,390,5,2025-10-24 09:00:00,2025-10-24 08:59:00,
1337,21,2025-10-24,3,1,2,01:30:00,09:30:00,480,6,2025-10-24 08:57:00,2025-10-24 08:35:00,
1338,22,2025-10-24,2,2,3,22:15:00,09:30:00,600,5,2025-10-24 08:31:00,2025-10-24 08:37:00,
1339,23,2025-10-24,3,1,3,23:45:00,07:00:00,435,6,2025-10-24 08:34:00,2025-10-24 08:44:00,
1340,24,2025-10-24,2,1,1,00:30:00,07:00:00,390,4,2025-10-24 08:38:00,2025-10-24 08:44:00,
1341,25,2025-10-24,2,2,3,01:00:00,07:00:00,360,6,2025-10-24 08:59:00,2025-10-24 08:44:00,
1342,1,2025-10-27,3,3,1,22:00:00,08:15:00,600,8,2025-10-27 08:54:00,2025-10-27 08:47:00,
1343,2,2025-10-27,3,1,1,22:15:00,07:45:00,570,6,2025-10-27 08:35:00,2025-10-27 08:33:00,
1344,3,2025-10-27,1,2,1,02:15:00,06:30:00,255,4,2025-10-27 08:46:00,2025-10-27 08:55:00,
1345,4,2025-10-27,3,3,3,22:45:00,06:30:00,465,5,2025-10-27 08:43:00,2025-10-27 08:33:00,
1346,5,2025-10-27,3,1,2,22:45:00,07:30:00,525,6,2025-10-27 08:47:00,2025-10-27 08:32:00,
1347,6,2025-10-27,2,1,3,02:30:00,09:45:00,435,5,2025-10-27 08:52:00,2025-10-27 08:33:00,
1348,7,2025-10-27,1,3,3,01:00:00,06:30:00,330,4,2025-10-27 08:45:00,2025-10-27 08:47:00,
1349,8,2025-10-27,1,3,2,02:15:00,06:45:00,270,7,2025-10-27 08:34:00,2025-10-27 08:46:00,
1350,10,2025-10-27,1,1,1,02:45:00,07:30:00,285,3,2025-10-27 08:58:00,2025-10-27 08:39:00,
1351,11,2025-10-27,3,2,3,22:00:00,07:15:00,555,6,2025-10-27 08:45:00,2025-10-27 08:35:00,
1352,12,2025-10-27,3,2,1,22:00:00,07:15:00,555,2,2025-10-27 08:47:00,2025-10-27 08:34:00,
1353,13,2025-10-27,3,1,2,23:15:00,07:00:00,465,8,2025-10-27 08:38:00,2025-10-27 08:38:00,
1354,14,2025-10-27,1,1,2,01:30:00,07:15:00,345,7,2025-10-27 08:57:00,2025-10-27 08:46:00,
1355,15,2025-10-27,3,1,1,22:00:00,09:30:00,600,7,2025-10-27 08:52:00,2025-10-27 08:36:00,
1356,16,2025-10-27,2,2,3,22:15:00,06:15:00,480,5,2025-10-27 08:36:00,2025-10-27 08:31:00,
1357,18,2025-10-27,2,2,3,00:15:00,07:15:00,420,6,2025-10-27 08:44:00,2025-10-27 08:45:00,
1358,20,2025-10-27,2,1,3,00:15:00,06:15:00,360,5,2025-10-27 08:41:00,2025-10-27 08:52:00,
1359,21,2025-10-27,3,3,2,23:00:00,07:00:00,480,6,2025-10-27 08:58:00,2025-10-27 08:31:00,
1360,22,2025-10-27,2,1,2,01:30:00,09:15:00,465,6,2025-10-27 08:56:00,2025-10-27 08:31:00,
1361,24,2025-10-27,3,2,3,00:15:00,09:45:00,570,7,2025-10-27 08:42:00,2025-10-27 08:58:00,
1362,25,2025-10-27,1,1,3,02:00:00,07:15:00,315,5,2025-10-27 08:51:00,2025-10-27 08:30:00,
1363,1,2025-10-28,3,2,3,23:00:00,09:00:00,600,7,2025-10-28 08:42:00,2025-10-28 08:57:00,
1364,2,2025-10-28,2,3,1,02:00:00,07:15:00,315,7,2025-10-28 08:55:00,2025-10-28 08:30:00,
1365,3,2025-10-28,3,2,2,00:15:00,08:00:00,465,8,2025-10-28 08:42:00,2025-10-28 08:35:00,
1366,4,2025-10-28,3,2,3,23:00:00,07:00:00,480,3,2025-10-28 08:30:00,2025-10-28 08:46:00,
1367,5,2025-10-28,3,3,2,22:30:00,09:30:00,600,5,2025-10-28 08:43:00,2025-10-28 08:56:00,
1368,6,2025-10-28,2,1,2,01:45:00,06:45:00,300,8,2025-10-28 08:42:00,2025-10-28 08:59:00,
1369,7,2025-10-28,3,3,3,23:00:00,09:30:00,600,5,2025-10-28 08:39:00,2025-10-28 08:48:00,
1370,8,2025-10-28,3,2,3,00:30:00,08:00:00,450,4,2025-10-28 08:43:00,2025-10-28 08:42:00,
1371,10,2025-10-28,3,2,2,23:30:00,07:15:00,465,8,2025-10-28 08:41:00,2025-10-28 08:30:00,
1372,12,2025-10-28,2,1,3,00:45:00,07:45:00,420,9,2025-10-28 08:57:00,2025-10-28 08:35:00,
1373,13,2025-10-28,2,2,3,01:15:00,09:00:00,465,7,2025-10-28 09:00:00,2025-10-28 08:34:00,
1374,14,2025-10-28,3,1,2,00:15:00,09:15:00,540,5,2025-10-28 08:53:00,2025-10-28 08:40:00,
1375,16,2025-10-28,2,2,3,02:30:00,08:15:00,345,7,2025-10-28 08:46:00,2025-10-28 08:57:00,
1376,17,2025-10-28,3,2,3,02:00:00,09:00:00,420,4,2025-10-28 08:59:00,2025-10-28 08:43:00,
1377,19,2025-10-28,3,2,3,23:15:00,08:00:00,525,4,2025-10-28 08:48:00,2025-10-28 08:51:00,
1378,20,2025-10-28,1,1,3,01:30:00,07:15:00,345,6,2025-10-28 08:55:00,2025-10-28 08:37:00,
1379,21,2025-10-28,3,2,3,23:30:00,09:15:00,585,3,2025-10-28 08:51:00,2025-10-28 08:31:00,
1380,22,2025-10-28,3,2,1,00:15:00,07:15:00,420,6,2025-10-28 08:36:00,2025-10-28 09:00:00,
1381,23,2025-10-28,3,2,3,22:15:00,06:00:00,465,6,2025-10-28 08:41:00,2025-10-28 08:57:00,
1382,24,2025-10-28,2,1,3,02:45:00,09:00:00,375,4,2025-10-28 08:41:00,2025-10-28 08:53:00,
1383,25,2025-10-28,3,2,3,00:30:00,09:45:00,555,7,2025-10-28 08:48:00,2025-10-28 08:51:00,
